Name,smiles,standard_value,standard_type,Source,classes,pIC50
CHEMBL168281,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(S(=O)(=O)C(F)(F)F)cc2)C1,220.0,IC50,ChEMBL,1,6.657577319177793
CHEMBL171609,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](NC(=O)Nc2cccc3ccccc23)C1,440.0,IC50,ChEMBL,1,6.356547323513812
CHEMBL352632,CO[C@@H]1CCC[C@H]([C@H](N)C(=O)N2CCCC2)C1,870.0,IC50,ChEMBL,1,6.060480747381382
CHEMBL355248,CS(=O)(=O)c1ccccc1S(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1,150.0,IC50,ChEMBL,1,6.823908740944319
CHEMBL170051,N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@H](OC(=O)Nc2ccc(I)cc2)C1,330.0,IC50,ChEMBL,1,6.481486060122113
CHEMBL171733,N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,110.0,IC50,ChEMBL,1,6.958607314841775
CHEMBL355051,N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@H](O)C1,290.0,IC50,ChEMBL,1,6.5376020021010435
CHEMBL433533,COc1ccc(NC(=O)O[C@H]2CCC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1,420.0,IC50,ChEMBL,1,6.376750709602099
CHEMBL171290,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1,250.0,IC50,ChEMBL,1,6.6020599913279625
CHEMBL355244,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](O)C1,4600.0,IC50,ChEMBL,2,5.337242168318426
CHEMBL352354,COc1ccc(NC(=O)O[C@@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1,240.0,IC50,ChEMBL,1,6.619788758288394
CHEMBL352402,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,110.0,IC50,ChEMBL,1,6.958607314841775
CHEMBL352520,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2cccc3ccccc23)C1,43.0,IC50,ChEMBL,1,7.366531544420414
CHEMBL172057,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](OC(=O)Nc2ccc(I)cc2)C1,180.0,IC50,ChEMBL,1,6.7447274948966935
CHEMBL353590,COc1ccc(NC(=O)O[C@@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,1100.0,IC50,ChEMBL,2,5.958607314841775
CHEMBL355479,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1,94.0,IC50,ChEMBL,1,7.026872146400302
CHEMBL352548,CS(=O)(=O)NCCS(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1,95.0,IC50,ChEMBL,1,7.022276394711152
CHEMBL22310,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,48.0,IC50,ChEMBL,1,7.318758762624412
CHEMBL22545,N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,830.0,IC50,ChEMBL,1,6.080921907623926
CHEMBL23223,N[C@H](C(=O)N1CCSC1)C1CCCCC1,89.0,IC50,ChEMBL,1,7.050609993355087
CHEMBL23051,N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,270.0,IC50,ChEMBL,1,6.568636235841013
CHEMBL23880,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,210.0,IC50,ChEMBL,1,6.6777807052660805
CHEMBL416008,N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,360.0,IC50,ChEMBL,1,6.443697499232712
CHEMBL281561,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,75.0,IC50,ChEMBL,1,7.1249387366083
CHEMBL283309,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,58.0,IC50,ChEMBL,1,7.236572006437063
CHEMBL280658,N[C@H](C(=O)N1CCC(F)(F)C1)C1CCCCC1,73.0,IC50,ChEMBL,1,7.136677139879544
CHEMBL283368,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,67.0,IC50,ChEMBL,1,7.173925197299173
CHEMBL277693,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,88.0,IC50,ChEMBL,1,7.055517327849832
CHEMBL281178,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,35.0,IC50,ChEMBL,1,7.455931955649724
CHEMBL23110,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,55.0,IC50,ChEMBL,1,7.259637310505756
CHEMBL23879,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,250.0,IC50,ChEMBL,1,6.6020599913279625
CHEMBL277193,N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,250.0,IC50,ChEMBL,1,6.6020599913279625
CHEMBL23981,N[C@H](C(=O)N1CC[C@@H](F)C1)C1CCCCC1,340.0,IC50,ChEMBL,1,6.468521082957745
CHEMBL279944,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,27.0,IC50,ChEMBL,1,7.568636235841013
CHEMBL431885,N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,870.0,IC50,ChEMBL,1,6.060480747381382
CHEMBL23660,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,54.0,IC50,ChEMBL,1,7.267606240177032
CHEMBL23924,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,110.0,IC50,ChEMBL,1,6.958607314841775
CHEMBL423108,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,23.0,IC50,ChEMBL,1,7.638272163982407
CHEMBL277635,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,70.0,IC50,ChEMBL,1,7.154901959985743
CHEMBL22294,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,21.0,IC50,ChEMBL,1,7.6777807052660805
CHEMBL23891,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,56.0,IC50,ChEMBL,1,7.251811972993799
CHEMBL22511,N[C@H](C(=O)N1CC[C@H](F)C1)C1CCCCC1,170.0,IC50,ChEMBL,1,6.769551078621726
CHEMBL289562,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,42000.0,IC50,ChEMBL,0,4.376750709602099
CHEMBL357606,CCC(C)C(N)C(=O)N1CCSC1,1700.0,IC50,ChEMBL,2,5.769551078621726
CHEMBL37229,COc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,1500.0,IC50,ChEMBL,2,5.823908740944319
CHEMBL37536,NCc1c(N)nc(-c2ccccc2F)nc1-c1ccc(Cl)cc1Cl,47.0,IC50,ChEMBL,1,7.327902142064283
CHEMBL147314,CCCCC(N)C(=O)N1CCCCC1,250000.0,IC50,ChEMBL,0,3.6020599913279625
CHEMBL37654,NCc1c(N)nc(-c2cccc(C(F)(F)F)c2)nc1-c1ccc(Cl)cc1Cl,130.0,IC50,ChEMBL,1,6.886056647693163
CHEMBL148261,CCC(C)C(N)C(=O)N1CCC(F)C1,3500.0,IC50,ChEMBL,2,5.455931955649724
CHEMBL34764,NCc1c(N)nc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(Cl)cc1Cl,180.0,IC50,ChEMBL,1,6.7447274948966935
CHEMBL149498,NCCCCC(N)C(=O)N1CCCCCC1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL148955,NCCCCC(N)C(=O)N1CCSC1,318000.0,IC50,ChEMBL,0,3.4975728800155674
CHEMBL287534,Cc1cccc(-c2nc(-c3ccccc3)nc(N)c2CN)c1,20000.0,IC50,ChEMBL,0,4.698970004336019
CHEMBL358358,CCC(C)C(N)C(=O)N1CCC(N=[N+]=[N-])C1,107000.0,IC50,ChEMBL,0,3.9706162223147903
CHEMBL34603,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1,1400.0,IC50,ChEMBL,2,5.853871964321762
CHEMBL36333,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1Cl,2500.0,IC50,ChEMBL,2,5.6020599913279625
CHEMBL35451,NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(F)c1,40000.0,IC50,ChEMBL,0,4.3979400086720375
CHEMBL289399,NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(C(F)(F)F)c1,170000.0,IC50,ChEMBL,0,3.769551078621726
CHEMBL146437,CCC(C)C(N)C(=O)N(CC)CC,500000.0,IC50,ChEMBL,0,3.3010299956639813
CHEMBL146995,NC(CO)C(=O)N1CCCCC1,67000.0,IC50,ChEMBL,0,4.173925197299173
CHEMBL38165,Cc1ccc(-c2nc(-c3ccccc3)nc(N)c2CN)cc1,1000.0,IC50,ChEMBL,1,6.0
CHEMBL148142,CCC(C)C(N)C(=O)NC1CCCC1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL148392,NCCC(N)C(=O)N1CCNCC1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL288171,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1C(F)(F)F,14000.0,IC50,ChEMBL,0,4.853871964321762
CHEMBL148026,CCC(C)C(N)C(=O)N1CCC(OC(=O)c2ccccc2)C1,500000.0,IC50,ChEMBL,0,3.3010299956639813
CHEMBL147923,NCCC(N)C(=O)N1CCCCC1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL146877,N#C[C@@H]1CCCCN1C(=O)C(N)CCN,151000.0,IC50,ChEMBL,0,3.8210230527068303
CHEMBL34842,NCc1c(N)nc(-c2ccc(F)cc2)nc1-c1ccc(Cl)cc1Cl,0.2,IC50,ChEMBL,1,9.698970004336019
CHEMBL434886,CCC(C)C(N)C(=O)N(C)CC,167000.0,IC50,ChEMBL,0,3.7772835288524167
CHEMBL146509,NCCCC[C@@H](N)C(=S)N1CCCCC1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL319514,C[C@H](N)C(=O)N1CCC[C@H]1C#N,200.0,IC50,ChEMBL,1,6.698970004336019
CHEMBL37289,COc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1,100.0,IC50,ChEMBL,1,7.0
CHEMBL359211,NCCCCC(N)C(=O)N1CC=CCC1,500000.0,IC50,ChEMBL,0,3.3010299956639813
CHEMBL144226,[N-]=[N+]=NC1CCN(C(=O)C(N)CCCCN)C1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL343616,NCCC(N)C(=O)N1CCOCC1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL34062,COc1cc(OC)cc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,0.1,IC50,ChEMBL,1,10.0
CHEMBL37980,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc2c(c1)OCO2,10000.0,IC50,ChEMBL,0,5.0
CHEMBL277390,C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,12.0,IC50,ChEMBL,1,7.920818753952375
CHEMBL37687,NCc1c(N)nc(-c2ccc(Cl)cc2)nc1-c1ccc(Cl)cc1Cl,53.0,IC50,ChEMBL,1,7.275724130399211
CHEMBL37960,NCc1c(N)nc(-c2ccc(F)c(F)c2)nc1-c1ccc(Cl)cc1Cl,3.0,IC50,ChEMBL,1,8.522878745280337
CHEMBL147583,NCC(N)C(=O)N1CCCCC1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL461912,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN,320.0,IC50,ChEMBL,1,6.494850021680094
CHEMBL416787,NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(Cl)c1,31000.0,IC50,ChEMBL,0,4.508638306165727
CHEMBL67680,CCCCCCCC[S+](CCCCCCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,30.0,IC50,ChEMBL,1,7.522878745280337
CHEMBL36666,NCc1c(N)nc(-c2cccc(F)c2)nc1-c1ccc(Cl)cc1Cl,0.2,IC50,ChEMBL,1,9.698970004336019
CHEMBL148127,CCC(C)C(N)C(=O)N1CCCCCC1,374000.0,IC50,ChEMBL,0,3.4271283977995197
CHEMBL356207,NCCC(N)C(=O)N1CCSC1,289000.0,IC50,ChEMBL,0,3.5391021572434522
CHEMBL148025,NC(C(=O)N1CCCCC1)C1CCCCC1,217000.0,IC50,ChEMBL,0,3.6635402661514704
CHEMBL287847,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1F,14000.0,IC50,ChEMBL,0,4.853871964321762
CHEMBL37655,NCc1c(N)nc(-c2cccc(Cl)c2)nc1-c1ccc(Cl)cc1Cl,240.0,IC50,ChEMBL,1,6.619788758288394
CHEMBL346877,CCC(C)C(N)C(=O)N1CCC1,50400.0,IC50,ChEMBL,0,4.297569463554475
CHEMBL146190,CCCC(N)C(=O)N1CCCCC1,229000.0,IC50,ChEMBL,0,3.640164517660112
CHEMBL356055,NCCC[C@H](N)C(=S)N1CCCCC1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL37748,COc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,340.0,IC50,ChEMBL,1,6.468521082957745
CHEMBL148002,CCC(C)C(N)C(=O)N(C)C,360000.0,IC50,ChEMBL,0,3.4436974992327127
CHEMBL145813,N#CC1CCCCN1C(=O)C(N)CCCCN,51000.0,IC50,ChEMBL,0,4.292429823902063
CHEMBL344507,O=C(CNC1CCCC1)NC(c1ccccc1)P(=O)(Oc1ccccc1)Oc1ccccc1,125000.0,IC50,ChEMBL,0,3.9030899869919438
CHEMBL1160335,CC(=O)OCc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F,1500.0,IC50,ChEMBL,2,5.823908740944319
CHEMBL305759,N[C@H]1CCCCNC(=O)CNC(=O)CNC(=O)c2cc(ccc2COc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,10000.0,IC50,ChEMBL,0,5.0
CHEMBL36282,COc1ccc(-c2nc(-c3ccccc3)nc(N)c2CN)cc1,47000.0,IC50,ChEMBL,0,4.327902142064283
CHEMBL35000,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(C(F)(F)F)cc1,1100.0,IC50,ChEMBL,2,5.958607314841775
CHEMBL343650,CCCN(C)C(=O)C(N)C(C)CC,377000.0,IC50,ChEMBL,0,3.423658649794207
CHEMBL37645,Cc1ccccc1-c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,1750.0,IC50,ChEMBL,2,5.756961951313706
CHEMBL35116,Cc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,0.9,IC50,ChEMBL,1,9.045757490560675
CHEMBL343907,O=C(C1CCCS1)N1CCCC1,500000.0,IC50,ChEMBL,0,3.3010299956639813
CHEMBL302602,C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,3.0,IC50,ChEMBL,1,8.522878745280337
CHEMBL290620,COc1cccc(-c2nc(-c3ccccc3)nc(N)c2CN)c1,80000.0,IC50,ChEMBL,0,4.096910013008056
CHEMBL148285,CCC(N)C(=O)N1CCCCC1,250000.0,IC50,ChEMBL,0,3.6020599913279625
CHEMBL34779,COc1ccccc1-c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,350.0,IC50,ChEMBL,1,6.455931955649724
CHEMBL348246,NCCCCC(N)C(=O)N1CCC1,500000.0,IC50,ChEMBL,0,3.3010299956639813
CHEMBL34972,Cc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1,90.0,IC50,ChEMBL,1,7.045757490560675
CHEMBL147691,CCC(C)C(N)C(=O)N1CCC(O)C1,93000.0,IC50,ChEMBL,0,4.031517051446065
CHEMBL144027,NCCCCC(N)C(=O)N1CCC(O)C1,500000.0,IC50,ChEMBL,0,3.3010299956639813
CHEMBL36020,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1Cl,10.0,IC50,ChEMBL,1,8.0
CHEMBL461506,NCCCC[C@H](N)C(=O)N1CCCCC1,247000.0,IC50,ChEMBL,0,3.607303046740334
CHEMBL35016,Cc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,1500.0,IC50,ChEMBL,2,5.823908740944319
CHEMBL444537,CCC(C)C(N)C(=O)N1CC=CCC1,52000.0,IC50,ChEMBL,0,4.2839966563652006
CHEMBL145855,NCCCCC(N)C(=O)N1CCC(OC(=O)c2ccccc2)C1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL145862,NC(N)=NCCCC(N)C(=O)N1CCCCC1,18100.0,IC50,ChEMBL,0,4.7423214251308154
CHEMBL148461,NCC[C@H](N)C(=S)N1CCCCC1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL148954,NCCCC(N)C(=O)N1CCSC1,81000.0,IC50,ChEMBL,0,4.0915149811213505
CHEMBL67679,CCCC[S+](CCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,20.0,IC50,ChEMBL,1,7.698970004336019
CHEMBL286301,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(F)cc1,18000.0,IC50,ChEMBL,0,4.7447274948966935
CHEMBL146450,NCC[C@@H](N)C(=O)N1CCCCC1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL329909,N#C[C@@H]1CCCN1C(=O)CNCCNc1ncccn1,163.0,IC50,ChEMBL,1,6.787812395596042
CHEMBL96229,O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCC1,24200.0,IC50,ChEMBL,0,4.616184634019569
CHEMBL3084822,CC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2,70.0,IC50,ChEMBL,1,7.154901959985743
CHEMBL316832,N#C[C@@H]1CCCN1C(=O)CNCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,598.0,IC50,ChEMBL,1,6.223298816011589
CHEMBL94597,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccccc1,298.0,IC50,ChEMBL,1,6.525783735923745
CHEMBL330670,CCNCC(=O)N1CCC[C@H]1C#N,444.0,IC50,ChEMBL,1,6.35261702988538
CHEMBL94147,CCCCCCCNCC(=O)N1CCC[C@H]1C#N,291.0,IC50,ChEMBL,1,6.536107011014093
CHEMBL94908,CCC(C)(C)NCC(=O)N1CCC[C@H]1C#N,105.0,IC50,ChEMBL,1,6.978810700930062
CHEMBL327264,N#C[C@@H]1CCCN1C(=O)CNCCC(c1ccccc1)c1ccccc1,377.0,IC50,ChEMBL,1,6.423658649794207
CHEMBL94046,N#C[C@H]1CCCN1C(=O)CCNCCNc1ccc([N+](=O)[O-])cn1,18700.0,IC50,ChEMBL,0,4.728158393463501
CHEMBL93847,N#C[C@@H]1CCCN1C(=O)CNC1CCCCCCCCCCC1,338.0,IC50,ChEMBL,1,6.471083299722345
CHEMBL96607,CC(N)(CO)C(O)NCC(=O)N1CCC[C@H]1C#N,372.0,IC50,ChEMBL,1,6.429457060118103
CHEMBL96942,N#C[C@@H]1CCCN1C(=O)CNCCc1ccccc1,305.0,IC50,ChEMBL,1,6.515700160653214
CHEMBL3084816,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Nc2ccc(C(F)(F)F)cn2)CC1,7.0,IC50,ChEMBL,1,8.154901959985743
CHEMBL328613,O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCc2ccccc2C1,26100.0,IC50,ChEMBL,0,4.583359492661719
CHEMBL313423,CN[C@H](C(=O)N1CCC[C@H]1C#N)C(C)C,9610.0,IC50,ChEMBL,2,5.017276612331455
CHEMBL3084814,C[C@]12C[C@@H]3C[C@](C)(C1)C[C@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2,17.0,IC50,ChEMBL,1,7.769551078621726
CHEMBL96748,CC(C)NCC(=O)N1CCC[C@H]1C#N,192.0,IC50,ChEMBL,1,6.716698771296451
CHEMBL96160,CCCCCNCC(=O)N1CCC[C@H]1C#N,266.0,IC50,ChEMBL,1,6.575118363368933
CHEMBL96299,N#C[C@@H]1CCCN1C(=O)CNCCCCCO,346.0,IC50,ChEMBL,1,6.460923901207224
CHEMBL328994,N#C[C@@H]1CCCN1C(=O)CNC1Cc2ccccc2C1,133.0,IC50,ChEMBL,1,6.876148359032914
CHEMBL96113,N#C[C@@H]1CCCN1C(=O)CNc1nc2ccccc2[nH]1,1000000.0,IC50,ChEMBL,0,3.0
CHEMBL93354,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc(Cl)cn1,36.0,IC50,ChEMBL,1,7.443697499232712
CHEMBL96071,CC1(C)C2CC(CNCC(=O)N3CCC[C@H]3C#N)CC1C2,242.0,IC50,ChEMBL,1,6.616184634019569
CHEMBL328794,N#C[C@@H]1CCCN1C(=O)CNC1CCN(c2nc3ccccc3s2)CC1,228.0,IC50,ChEMBL,1,6.642065152999546
CHEMBL96395,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C(N)=O)nc1,434000.0,IC50,ChEMBL,0,3.362510270487489
CHEMBL330373,N#C[C@@H]1CCCN1C(=O)CNC1CC2CCC1C2,15.0,IC50,ChEMBL,1,7.823908740944319
CHEMBL318511,O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCCCC1,52600.0,IC50,ChEMBL,0,4.279014255846261
CHEMBL321509,N#C[C@@H]1CCCN1C(=O)CNCCOc1ccccc1,635.0,IC50,ChEMBL,1,6.197226274708024
CHEMBL96666,CC(C)[C@H](N)C(=O)N1CCC[C@H]1C#N,2.0,IC50,ChEMBL,1,8.698970004336019
CHEMBL322904,N#C[C@@H]1CCCN1C(=O)CCC1CCCCC1,500000.0,IC50,ChEMBL,0,3.3010299956639813
CHEMBL95088,N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCC1,26.0,IC50,ChEMBL,1,7.585026652029182
CHEMBL3084820,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Nc2nc3ccccc3s2)CC1,10.0,IC50,ChEMBL,1,8.0
CHEMBL3084826,O=C(O)[C@@H]1CCCN1C(=O)CN[C@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,477000.0,IC50,ChEMBL,0,3.321481620959886
CHEMBL329282,N#C[C@@H]1CCCN1C(=O)CNCCNc1ncccc1C(F)(F)F,989.0,IC50,ChEMBL,1,6.004803708402821
CHEMBL96891,CC(C)C(NCC(=O)N1CCC[C@H]1C#N)C(C)C,109000.0,IC50,ChEMBL,0,3.962573502059376
CHEMBL319798,N#C[C@@H]1CCCN1C(=O)CNC1CCN(C(=O)C2CCCCC2)CC1,23.0,IC50,ChEMBL,1,7.638272163982407
CHEMBL96892,N#C[C@@H]1CCCN1C(=O)CNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,13.0,IC50,ChEMBL,1,7.886056647693163
CHEMBL92028,N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCCC1,104.0,IC50,ChEMBL,1,6.982966660701219
CHEMBL96453,N#C[C@@H]1CCCN1C(=O)CNCc1ccccc1,988.0,IC50,ChEMBL,1,6.005243055412372
CHEMBL3084819,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](NC(=O)C2CCCCC2)CC1,18.0,IC50,ChEMBL,1,7.7447274948966935
CHEMBL330623,N#C[C@@H]1CCCN1C(=O)[C@@H](NC1CCCCC1)C1CCCCC1,18600.0,IC50,ChEMBL,0,4.730487055782084
CHEMBL96593,N#C[C@@H]1CCCN1C(=O)CNC1CCCCCCC1,53.0,IC50,ChEMBL,1,7.275724130399211
CHEMBL96491,CCCCCCNCC(=O)N1CCC[C@H]1C#N,282.0,IC50,ChEMBL,1,6.549750891680639
CHEMBL3084821,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Oc2ccc(Cl)cc2)CC1,14.0,IC50,ChEMBL,1,7.853871964321762
CHEMBL92710,CCC(CO)NCC(=O)N1CCC[C@H]1C#N,256.0,IC50,ChEMBL,1,6.59176003468815
CHEMBL3084817,N#C[C@@H]1CCCN1C(=O)CN[C@]12C[C@H]3C[C@@H](C1)C[C@](OC(=O)NC1CCCCC1)(C3)C2,64.0,IC50,ChEMBL,1,7.1938200260161125
CHEMBL94312,N#C[C@@H]1CCCN1C(=O)CNC1CCC1,80.0,IC50,ChEMBL,1,7.096910013008056
CHEMBL319080,N#C[C@@H]1CCCN1C(=O)CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,3.0,IC50,ChEMBL,1,8.522878745280337
CHEMBL3084824,COc1ccc(NC(=O)O[C@@]23C[C@@H]4C[C@@H](C[C@](NCC(=O)N5CCC[C@H]5C#N)(C4)C2)C3)cc1,149.0,IC50,ChEMBL,1,6.826813731587726
CHEMBL3084818,CC(C)N(C(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2)C(C)C,183.0,IC50,ChEMBL,1,6.73754891026957
CHEMBL330426,N#C[C@@H]1CCCN1C(=O)CNC1CCN(c2ccc(C(F)(F)F)cn2)CC1,296.0,IC50,ChEMBL,1,6.528708288941061
CHEMBL96890,N#C[C@@H]1CCCN1C(=O)CNCCCc1ccccc1,491.0,IC50,ChEMBL,1,6.308918507877031
CHEMBL323130,N#C[C@@H]1CCCN1C(=O)CNC1CCCCCC1,63.0,IC50,ChEMBL,1,7.200659450546418
